0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,label
0.0,0.0,0.0,-0.350696415671727,-0.19118750522911923,-0.25480876488372145,-0.5978130098194426,-0.47829041385246734,-0.3881042747743842,-0.8061752690374944,-0.7312292910188959,-0.49615909402522895,-0.999997848752399,-0.8982851019753536,-0.5601456728157151,-0.20531872606826934,-0.6952301767901061,-0.20678398582399413,-0.05640140330843562,-0.8805129507440536,-0.359482131740825,-0.11118384598537678,-0.6389847584023273,-0.3844336925015093,-0.18216089572687663,-0.5704149284782962,-0.38192463049478304,0.042371479705059355,-0.638959818766431,-0.14476975397106917,0.17594560507823107,-0.8095349393199356,-0.3296505125345609,0.05727230308739256,-0.5401341073211148,-0.3457930605133928,-0.017905504554344098,-0.5461276339580251,-0.324664604888815,0.264588636289992,-0.5679921294024142,-0.11392340733628858,0.3760270076082943,-0.7009313519111121,-0.2972210359598322,0.23869270319832744,-0.4678079450907611,-0.24063123902650954,0.1665990758250318,-0.4711014516090765,-0.16890366011375235,0.4524297424568,-0.4993254900948271,-0.10226588262558386,0.5675508453050525,-0.6016591632822964,-0.19083363011639076,0.45022107804388284,-0.456997350219757,-0.1342479604043042,0.3647287755377358,-0.4335158816212843,-0.07751026469833866,250
0.0,0.0,0.0,0.32009256481328835,-0.08570894017126168,-0.14401834562404467,0.6345273300710759,-0.2685988373081426,-0.1846885495360925,0.8542566423377742,-0.4379633657748622,-0.20519740847318776,0.999998449022896,-0.5459949212916247,-0.1905037490077422,0.37910400166792885,-0.49546410548259917,-0.08729945744164902,0.2979354268041983,-0.67249155197265,-0.209948711161923,0.2800225513604473,-0.4788828603697585,-0.2497256263493504,0.3212100452839777,-0.3909545825363659,-0.25980201745741743,0.16669059035665554,-0.4871490079961147,-0.06185472849618489,0.08558908465916301,-0.6478775608564158,-0.1665963530513902,0.11208367023644246,-0.42027296028087247,-0.1594837858397839,0.1863319181796652,-0.37821398320072486,-0.1446829705544684,-0.019857095478419066,-0.45064549337012344,-0.06617392386794545,-0.09404946015356341,-0.5769238372575174,-0.19057853736816474,-0.0501187864859066,-0.3797929513045778,-0.14464311501443483,0.01500079788195834,-0.3356982794275395,-0.09431536716858992,-0.18628754436878409,-0.4029742923360675,-0.08263857217042397,-0.252111239425349,-0.5199908049927406,-0.15792353793739647,-0.19935919082268608,-0.40168874605666594,-0.12916586489382045,-0.14748851703864924,-0.3494925718807283,-0.09517373462850134,250
0.0,0.0,0.0,-0.35626432163155086,-0.18588127652469902,-0.25028082910347255,-0.602784970345855,-0.47161039616764944,-0.3646750697949609,-0.8059897931746405,-0.7171296678669425,-0.45605385006595234,-0.999998029172564,-0.880657312594826,-0.5015942729626469,-0.2416950205732821,-0.7027117536194336,-0.14413808126640856,-0.08732355283484314,-0.8889902565358576,-0.3161035563805436,-0.13568485284456075,-0.642655974720998,-0.3682190657489897,-0.197872896965352,-0.5682051883165548,-0.37843726388318877,0.004777876395277125,-0.6480320694808647,-0.08424179055567523,0.1532253083700934,-0.8266835085059023,-0.2857699206675192,0.04213489525827885,-0.5568637669231287,-0.3220164030819715,-0.039163479738928544,-0.5542189193082573,-0.3042772168901071,0.22752491028062866,-0.5800149057355942,-0.06222899932535092,0.3454126346243739,-0.7124528160752093,-0.26148727692774537,0.21596170464128306,-0.4805775631720916,-0.21994431536395181,0.13972924362992195,-0.4803036220378309,-0.1469022054589815,0.4185811133866259,-0.514407824872425,-0.05923836637142388,0.5328664883207488,-0.6140480976715346,-0.15308514613680257,0.42409024345290347,-0.4702912615333524,-0.10361297195093648,0.34145423222249416,-0.4450936109410741,-0.04583133690502975,250
0.0,0.0,0.0,-0.3377435779797022,-0.21884632500284015,-0.26869980671136934,-0.554950313680824,-0.5394763841606424,-0.41903847340805067,-0.7513230671652368,-0.811649375472977,-0.5443674394526189,-0.9380038234670115,-0.9999975521473757,-0.6270961184263515,-0.11424920880468484,-0.7334259742080862,-0.24631120567744366,0.0625292305833348,-0.9125667353210556,-0.411771171647936,-0.024128188868917877,-0.6722994587790758,-0.44216346706973475,-0.11478788410630389,-0.5910816093687954,-0.44181515921117837,0.14402152426293954,-0.6582022736104861,-0.18736968464545622,0.2967743448624958,-0.8279514526128742,-0.38930606252590455,0.1443156654893924,-0.5648028775399062,-0.40809294728341367,0.06084565141069604,-0.5481788645784971,-0.38690992769121757,0.37090128970650155,-0.5654385056416136,-0.15938107455857703,0.49797788651022284,-0.6971512554915419,-0.35155658885813046,0.33536681181952493,-0.47529341164713396,-0.289297024208224,0.2562817781078002,-0.45820250785008526,-0.2134130195987361,0.5570106883481625,-0.4748101796322471,-0.15254896612346347,0.6842772513606346,-0.5812680017138119,-0.24470192780419536,0.5428093281618707,-0.44720803113939916,-0.18267393006601212,0.443623476748777,-0.4174251376856495,-0.12259111627181188,250
0.0,0.0,0.0,0.30568335787128553,-0.05807614452828127,-0.14903803112788763,0.6133353298236909,-0.20276905893241215,-0.18962171751969492,0.8335886090445971,-0.358216301913868,-0.2085314273738972,0.9999985198591171,-0.4434317774562289,-0.191286622988542,0.4002688947488897,-0.4358052285247739,-0.034992709541058646,0.3533895185047012,-0.6047405745987318,-0.15134629377652345,0.3162541820438095,-0.42215338304029554,-0.19454270132704746,0.3493552447437686,-0.33711682429261564,-0.20345810403241482,0.20192948216881185,-0.4427562518660553,0.0059436659205889765,0.1524603117885978,-0.5968359900270218,-0.08971331777706047,0.14369382996558816,-0.382813126465467,-0.09074183570457035,0.21380636365319827,-0.35662894470070367,-0.07734831898706698,0.0288381583308334,-0.4299041944497132,0.014072132207203816,-0.019724032706324574,-0.551960473060933,-0.09983010088260932,-0.008609047394948407,-0.3640487423953072,-0.05957841520346646,0.058543507309258794,-0.33247892690781367,-0.011204740066479474,-0.12776176580491447,-0.4113734697142243,0.009696169715600956,-0.17846451807942168,-0.5121131532329344,-0.04763707559131189,-0.15245418027122587,-0.39201715160367395,-0.013641705994160126,-0.10686396658240008,-0.3471158734422958,0.02433640945939098,250
0.0,0.0,0.0,0.32916441883901454,-0.1457187550189678,-0.1956189897219432,0.6227171566720083,-0.38810521529157743,-0.24919495065211378,0.8291821503184614,-0.6179394517555548,-0.2737401338932882,0.9999980570690606,-0.7537400871987125,-0.2531961938352568,0.30020287968371506,-0.6144981098908984,-0.064655960732441,0.15636970577392534,-0.8003633731157684,-0.20134914066067883,0.1786249363398995,-0.5745128928709564,-0.24284391116042275,0.2514943891200196,-0.477600370121626,-0.2472036081531828,0.062247338144569585,-0.5746701018351935,-0.010715342137521209,-0.07793123400543092,-0.7410778460670414,-0.14207610636850204,-0.0004964097423223137,-0.4918324426453536,-0.14897577040306817,0.09114367756000495,-0.46232452272153046,-0.13371431211074908,-0.1380812945497539,-0.5154974583502898,0.004153072482633556,-0.26978702732554993,-0.6439273384768215,-0.1587979722443446,-0.1766751977602335,-0.42368806017819105,-0.12400054971248373,-0.08147935057728932,-0.3901409410947765,-0.06788632990420682,-0.309778034730915,-0.45482840556049436,0.004387124385173847,-0.42400132002958074,-0.5620886365801747,-0.089010589627323,-0.3458239946436681,-0.42427485783696794,-0.06163071596428847,-0.2669400106207204,-0.3749536865916544,-0.020763281249769457,250
0.0,0.0,0.0,-0.32474541000842577,-0.09099378188878122,-0.18597207009314778,-0.5922271807970839,-0.2802534992994745,-0.2719735677971949,-0.8103748756147254,-0.4350672499493492,-0.34291619938139756,-0.9999984945740638,-0.5279614315172706,-0.3783651498767414,-0.36719586488376266,-0.49761452789175026,-0.10606781888314365,-0.3036588160050211,-0.6704168415085314,-0.2455116979224566,-0.27808341496876177,-0.47376607771363966,-0.2889564775508258,-0.30957913662591874,-0.40068104362038787,-0.2979877952478664,-0.16517442389941825,-0.4944514871962721,-0.06888651127436662,-0.10014448585396929,-0.6588929709342504,-0.23197230359385065,-0.11314525115504992,-0.4343239683618258,-0.2614875636419504,-0.17705867410500137,-0.40904683110258433,-0.24731164444324194,0.023560864316094235,-0.4748956934443491,-0.061609938420111185,0.08177793366904594,-0.6015197933553387,-0.22002394103306916,0.04851883062020552,-0.40580177684146407,-0.18455388146626214,-0.01197460869639451,-0.38289186155376226,-0.12493771362437925,0.1899914237794335,-0.44866369036587306,-0.06900631815366177,0.25388151683106225,-0.5488127973343178,-0.1432407815667514,0.21334052440306017,-0.42451675208479916,-0.1024935214319443,0.15531763158845585,-0.38894345771791416,-0.05611928049875566,250
0.0,0.0,0.0,-0.33000277998007654,-0.1490039059811136,-0.24356350232668628,-0.5957657483743124,-0.4012486583954889,-0.36219454800123024,-0.8149437217912656,-0.6197609807830233,-0.4602933620289338,-0.9999978490425461,-0.7637348111693337,-0.5129538970307953,-0.2670102948320663,-0.6347455649541354,-0.14783166297377262,-0.13704205954509552,-0.8218297868173827,-0.3344631376482654,-0.16588787767164778,-0.5906165043219119,-0.3969209673252753,-0.22660314910923102,-0.5068737073265525,-0.4106686418817734,-0.023150476123495144,-0.5922914012880768,-0.09282267921656481,0.09116380595835058,-0.768062183895831,-0.3036912649348566,0.011851331954631518,-0.5060605540803874,-0.3365144825795941,-0.06370018809146018,-0.4916800815523073,-0.31530461254369485,0.1950067768252921,-0.5359794652570621,-0.07703112778969019,0.2929470948812855,-0.6675644556107675,-0.2837513819337543,0.1909395362133347,-0.4435583327105932,-0.23163915645424774,0.11704150255522733,-0.42786623790661377,-0.14823439338520597,0.3813688083478776,-0.4823500695407711,-0.08032369329785627,0.47093759033531146,-0.5892176371451037,-0.1731177160637136,0.3724659822435108,-0.4492177767382579,-0.11611986427565353,0.29577008602473176,-0.41587330125976474,-0.05252940940383866,250
0.0,0.0,0.0,-0.33462864203611165,-0.14117843879740014,-0.20161165213772447,-0.5924696875389424,-0.37948613714172474,-0.2993743558241766,-0.8074272344695224,-0.5783334066156403,-0.38333931408932925,-0.9999981196215061,-0.7038617655300301,-0.4292959708132637,-0.29591679075811284,-0.600602329097811,-0.1068495632810983,-0.19991179859095598,-0.7813719932995837,-0.260449665970345,-0.21106514519277214,-0.5646922920051497,-0.31331906521733544,-0.25030007052733316,-0.48634191786148206,-0.32733847545872624,-0.07419088745261625,-0.5770297563287529,-0.06945233205070814,0.022906429496039507,-0.7497199605957924,-0.2461892852507865,-0.03607081483728053,-0.5077680040665266,-0.27891033024330525,-0.10079884765189634,-0.481138132365627,-0.26446417809697326,0.12928839500814376,-0.5347327686924331,-0.06543412831239406,0.21363971861323297,-0.6700783209270221,-0.2359300512022648,0.1361471993718424,-0.45819410026706414,-0.19395842975111754,0.07229271256040762,-0.43096942376261294,-0.1272592163953552,0.30797114278969195,-0.48474557250309,-0.0784680183327692,0.39820987953323345,-0.5889845819488841,-0.15781040629144272,0.32138524079389,-0.45884141421899793,-0.11067658776679164,0.2523791413971058,-0.4228464210228711,-0.05805243552346088,250
0.0,0.0,0.0,0.346303089784609,-0.16298985105716168,-0.18985568250197715,0.6470214626897071,-0.4197834403099942,-0.24821593333919756,0.8481915770340943,-0.6619929449819029,-0.2825697446973239,0.9999979877848051,-0.8136485344874357,-0.2730574517623921,0.2714473574468366,-0.6423099029402489,-0.07003048951433899,0.11978912931912172,-0.8402786789379361,-0.22440727058638438,0.1622345454575534,-0.6164482272159241,-0.2818029251100122,0.24117702380581446,-0.5212444001092524,-0.2961657852084466,0.027455343553589667,-0.6006430002828903,-0.028056747705182357,-0.12658867877617494,-0.7760232813887273,-0.16219289227149625,-0.025059114800183725,-0.5222698046704038,-0.16289361137471364,0.07689664662689254,-0.49445800724749533,-0.14571714046862363,-0.17563059040101486,-0.5317681848701941,-0.027084053744964306,-0.31639178866640183,-0.6641701081255137,-0.18131359295277483,-0.2021925804399269,-0.4504989814755493,-0.1267277412252444,-0.10196775516426734,-0.4177669332760579,-0.06306888217957704,-0.3524491604708062,-0.4542172199108421,-0.04315171489186753,-0.4880093945406531,-0.5697670428824045,-0.12441364708334014,-0.38894430368268507,-0.4433607888489059,-0.08314848214928248,-0.2968362400510891,-0.3952327400293404,-0.036851865754666306,250
